"","State","StateFP","CountyName","GDXCountyName","CountyFP","ClassFP","FY","VetPop","TotX","CP","Cons","EduVoc","Loan","GOE","InsInd","MedCare","Uniques"
"1349","MN","27","KITTSON COUNTY","KITTSON","069","H1","2015",396.4884746632,2031.45153205955,"964.72",0,26.098,0,0,62.031,978.602532059546,160
"1350","MN","27","KOOCHICHING COUNTY","KOOCHICHING","071","H1","2015",1243.7119489424,7876.76414200391,"4599.908",0,131.835,0,0,66.123,3078.89814200391,405
"1351","MN","27","LAC QUI PARLE COUNTY","LAC QUI PARLE","073","H1","2015",559.9377799,5152.6484829168,"2230.037",0,25.851,0,0,1.82,2894.9404829168,346
"1352","MN","27","LAKE COUNTY","LAKE","075","H1","2015",1177.1283997552,7966.30158895256,"4899.018",0,153.928,0,0,337.394,2575.96158895257,393
"1353","MN","27","LAKE OF THE WOODS COUNTY","LAKE OF THE WOODS","077","H1","2015",474.4541312059,3168.02626665959,"1470.835",0,55.098,0,0,8.922,1633.17126665959,165
"1354","MN","27","LE SUEUR COUNTY","LE SUEUR","079","H1","2015",1982.0968134709,11809.1084382632,"5066.026",0,395.605,0,0,157.092,6190.38543826318,684
"1355","MN","27","LINCOLN COUNTY","LINCOLN","081","H1","2015",461.3210201666,3171.19951222132,"1180.48",0,38.664,0,0,35.178,1916.87751222132,189
"1356","MN","27","LYON COUNTY","LYON","083","H1","2015",1713.4006395832,9637.95309059731,"4328.408",0,557.396,0,0,119.742,4632.40709059731,558
"1357","MN","27","MCLEOD COUNTY","MC LEOD","085","H1","2015",2845.9312246742,16863.6091341755,"7909.805",0,600.961,0,0,153.998,8198.84513417547,1075
"1358","MN","27","MAHNOMEN COUNTY","MAHNOMEN","087","H1","2015",404.6153809438,3733.27852929914,"1696.107",0,46.009,0,0,21.625,1969.53752929914,204
"1359","MN","27","MARSHALL COUNTY","MARSHALL","089","H1","2015",697.6626267502,4870.07624359495,"2274.584",0,94.522,0,0,7.933,2493.03724359495,361
"1360","MN","27","MARTIN COUNTY","MARTIN","091","H1","2015",1696.2906972982,13718.0873515637,"7047.656",0,296.903,0,0,167.013,6206.5153515637,751
"1361","MN","27","MEEKER COUNTY","MEEKER","093","H1","2015",1897.0938448868,14352.8776600829,"6660.166",0,235.979,0,0,197.332,7259.40066008286,831
"1362","MN","27","MILLE LACS COUNTY","MILLE LACS","095","H1","2015",2413.8504635329,27580.8252770138,"13031.775",0,574.674,0,0,120.143,13854.2332770138,1155
"1363","MN","27","MORRISON COUNTY","MORRISON","097","H1","2015",2811.208961595,34722.0390091001,"17132.391",0,785.312,0,0,109.742,16694.5940091001,1673
"1364","MN","27","MOWER COUNTY","MOWER","099","H1","2015",2738.9643969134,16684.2884865036,"9499.541",0,475.145,0,0,215.956,6493.64648650364,836
"1365","MN","27","MURRAY COUNTY","MURRAY","101","H1","2015",672.1905903462,4556.50248698353,"1742.15",0,99.336,0,0,142.625,2572.39148698353,309
"1366","MN","27","NICOLLET COUNTY","NICOLLET","103","H1","2015",2100.2991508162,13357.9111266686,"6841.336",0,847.442,0,0,72.358,5596.7751266686,806
"1367","MN","27","NOBLES COUNTY","NOBLES","105","H1","2015",1473.7181889549,7406.16721806911,"2665.018",0,199.249,0,0,155.529,4386.37121806911,512
"1368","MN","27","NORMAN COUNTY","NORMAN","107","H1","2015",573.7945794088,6155.59702976229,"2418.245",0,78.299,0,0,11.732,3647.32102976229,256
"1369","MN","27","OLMSTED COUNTY","OLMSTED","109","H1","2015",10645.66864657,40546.9932186836,"20728.1",0,3718.974,0,0,942.879,15157.0402186836,2038
"1370","MN","27","OTTER TAIL COUNTY","OTTER TAIL","111","H1","2015",5245.86840659,41899.1993299555,"19405.272",0,914.908,0,0,204.374,21374.6453299555,2201
"1371","MN","27","PENNINGTON COUNTY","PENNINGTON","113","H1","2015",994.1873450342,5841.26578572082,"3178.723",0,247.523,0,0,12.505,2402.51478572082,307
"1372","MN","27","PINE COUNTY","PINE","115","H1","2015",2947.15742736,23288.6245115084,"11891.951",0,626.445,0,0,124.826,10645.4025115084,915
"1373","MN","27","PIPESTONE COUNTY","PIPESTONE","117","H1","2015",633.6831115068,3229.8413177012,"1240.24",0,140.228,0,0,26.589,1822.7843177012,217
"1374","MN","27","POLK COUNTY","POLK","119","H1","2015",2493.7685300469,15022.5439734962,"6622.068",0,808.323,0,0,264.029,7328.12397349617,925
"1375","MN","27","POPE COUNTY","POPE","121","H1","2015",825.6726783457,8006.44432775121,"3471.97",0,108.63,0,0,55.74,4370.10432775121,442
"1376","MN","27","RAMSEY COUNTY","RAMSEY","123","H1","2015",27002.77576347,172675.020094429,"68627.279",0,13890.842,0,0,3547.578,86609.3210944291,6729
"1377","MN","27","RED LAKE COUNTY","RED LAKE","125","H1","2015",352.194358751,1897.89396092605,"877.16",0,4.307,0,0,5.295,1011.13196092605,125
"1378","MN","27","REDWOOD COUNTY","REDWOOD","127","H1","2015",1123.8989232373,8630.87222436145,"4621.456",0,152.113,0,0,100.645,3756.65822436145,441
"1379","MN","27","RENVILLE COUNTY","RENVILLE","129","H1","2015",1148.6062890867,8725.38172738041,"5019.574",0,158.972,0,0,108.082,3438.75372738041,464
"1380","MN","27","RICE COUNTY","RICE","131","H1","2015",4498.464173227,22355.8030413583,"10628.265",0,1025.616,0,0,258.3,10443.6220413583,986
"1381","MN","27","ROCK COUNTY","ROCK","133","H1","2015",674.3685869046,4731.62009463513,"2427.576",0,93.333,0,0,58.596,2152.11509463513,280
"1382","MN","27","ROSEAU COUNTY","ROSEAU","135","H1","2015",1016.0383988094,6210.52772563838,"3062.08",0,178.627,0,0,46.477,2923.34372563838,402
"1383","MN","27","ST. LOUIS COUNTY","ST. LOUIS","137","H1","2015",18471.033917504,108680.805101975,"56921.162",0,6928.803,0,0,1750.321,43080.5191019748,5695
"1384","MN","27","SCOTT COUNTY","SCOTT","139","H1","2015",7285.6319857759,54161.3583821577,"21909.539",0,8165.264,0,0,682.405,23404.1503821577,2164
"1385","MN","27","SHERBURNE COUNTY","SHERBURNE","141","H1","2015",6363.425025457,57611.6820041358,"26576.865",0,2958.313,0,0,592.554,27483.9500041358,2543
"1386","MN","27","SIBLEY COUNTY","SIBLEY","143","H1","2015",1160.3950846833,6504.28234177696,"3082.336",0,143.465,0,0,34.294,3244.18734177696,386
"1387","MN","27","STEARNS COUNTY","STEARNS","145","H1","2015",10159.957843466,159966.49635619,"51231.581",10527.73729,3923.06,0,1371.13226,685.794,92227.1918061899,5850
"1388","MN","27","STEELE COUNTY","STEELE","147","H1","2015",2758.8065911833,13015.7999108456,"6785.441",0,744.877,0,0,103.702,5381.77991084561,707
"1389","MN","27","STEVENS COUNTY","STEVENS","149","H1","2015",511.3553544638,3018.41790674042,"1621.001",0,145.639,0,0,23,1228.77790674042,225
"1390","MN","27","SWIFT COUNTY","SWIFT","151","H1","2015",925.3378073081,6988.8002074684,"3110.46",0,210.966,0,0,38.244,3629.1302074684,344
"1391","MN","27","TODD COUNTY","TODD","153","H1","2015",2077.7331479957,17684.9109113215,"6676.563",0,215.234,0,0,84.654,10708.4599113215,1070
"1392","MN","27","TRAVERSE COUNTY","TRAVERSE","155","H1","2015",340.1685859277,2392.73293408708,"1236.197",0,21.297,0,0,4.537,1130.70193408708,121
"1393","MN","27","WABASHA COUNTY","WABASHA","157","H1","2015",1775.4711688879,13733.8571698789,"7047.142",0,351.853,0,0,155.812,6179.05016987886,678
"1394","MN","27","WADENA COUNTY","WADENA","159","H1","2015",1183.0068349697,15736.3865656691,"9366.485",0,313.657,0,0,105.943,5950.30156566913,629
"1395","MN","27","WASECA COUNTY","WASECA","161","H1","2015",1696.248496763,8165.92358806633,"3908.282",0,398.803,0,0,81.812,3777.02658806633,476
"1396","MN","27","WASHINGTON COUNTY","WASHINGTON","163","H1","2015",16691.975420685,91299.2372624267,"43214.743",0,8157.115,0,0,1423.748,38503.6312624267,3512
"1397","MN","27","WATONWAN COUNTY","WATONWAN","165","H1","2015",891.9473714983,6108.90184541517,"2912.696",0,98.475,0,0,75.976,3021.75484541517,365
"1398","MN","27","WILKIN COUNTY","WILKIN","167","H1","2015",461.6920220394,3434.86783751102,"1240.081",0,89.339,0,0,56.104,2049.34383751102,178
"1399","MN","27","WINONA COUNTY","WINONA","169","H1","2015",3494.6654956561,16658.4230380655,"7921.645",0,1170.467,0,0,165.748,7400.56303806553,968
"1400","MN","27","WRIGHT COUNTY","WRIGHT","171","H1","2015",9081.0635152807,54161.6550115932,"24450.892",0,3333.904,0,0,740.08,25636.7790115932,2570
"1401","MN","27","YELLOW MEDICINE COUNTY","YELLOW MEDICINE","173","H1","2015",769.7855756664,6511.2743214896,"3260.56",0,172.331,0,0,35.393,3042.9903214896,360
"1402","MS","28","ADAMS COUNTY","ADAMS","001","H1","2015",2117.8635015142,20169.3264542165,"8851.196",0,522.079,0,643.21186,277.666,9875.17359421654,1066
"1403","MS","28","ALCORN COUNTY","ALCORN","003","H1","2015",2223.7901207455,16617.2222706775,"10374.23",409.75699,505.702,0,262.83338,238.292,4826.40790067746,568
"1404","MS","28","AMITE COUNTY","AMITE","005","H1","2015",1088.7378478644,6655.97561611075,"3181.036",0,213.383,0,0,26.725,3234.83161611075,378
"1405","MS","28","ATTALA COUNTY","ATTALA","007","H1","2015",1347.8046829877,13236.6889863456,"6113.863",0,191.116,0,0,67.721,6863.98898634556,517
"1406","MS","28","BENTON COUNTY","BENTON","009","H1","2015",475.4378584723,2834.58905417218,"1211.605",0,85.177,0,0,3.451,1534.35605417218,116
"1407","MS","28","BOLIVAR COUNTY","BOLIVAR","011","H1","2015",2051.1275079633,12032.9253403157,"6581.982",0,635.849,0,0,124.964,4690.13034031571,587
"1408","MS","28","CALHOUN COUNTY","CALHOUN","013","H1","2015",923.7028515447,7726.47781745964,"4795.381",0,273.63,0,0,22.611,2634.85581745964,287
"1409","MS","28","CARROLL COUNTY","CARROLL","015","H1","2015",767.4289121799,3818.84300558996,"1917.194",0,154.001,0,0,20.314,1727.33400558996,217
"1410","MS","28","CHICKASAW COUNTY","CHICKASAW","017","H1","2015",1002.051551709,7184.08278104699,"4664.923",0,182.81,0,0,103.521,2232.82878104699,312
"1411","MS","28","CHOCTAW COUNTY","CHOCTAW","019","H1","2015",695.058032043,4274.46398847305,"1743.623",0,128.241,0,0,0.895,2401.70498847305,225
"1412","MS","28","CLAIBORNE COUNTY","CLAIBORNE","021","H1","2015",493.1736733786,3855.98206300554,"1666.053",0,109.801,0,0,40.558,2039.57006300554,171
"1413","MS","28","CLARKE COUNTY","CLARKE","023","H1","2015",1366.2003285007,8165.99961654485,"4884.421",0,332.346,0,0,161.826,2787.40661654485,435
"1414","MS","28","CLAY COUNTY","CLAY","025","H1","2015",1359.9548728145,7718.35215419883,"4199.328",0,417.867,0,0,56.227,3044.93015419883,419
"1415","MS","28","COAHOMA COUNTY","COAHOMA","027","H1","2015",1400.0884792017,10007.5353632655,"5100.248",0,440.558,0,0,41.024,4425.7053632655,463
"1416","MS","28","COPIAH COUNTY","COPIAH","029","H1","2015",1848.6257272442,18712.3319172425,"8121.294",0,692.797,0,0,63.947,9834.29391724245,828
"1417","MS","28","COVINGTON COUNTY","COVINGTON","031","H1","2015",1262.0882726768,12553.6769338192,"7032.429",0,555.309,0,0,49.95,4915.98893381919,536
"1418","MS","28","DESOTO COUNTY","DE SOTO","033","H1","2015",14735.9557423687,72849.3224239842,"35966.238",0,5292.399,0,0,415.389,31175.2964239842,2942
"1419","MS","28","FORREST COUNTY","FORREST","035","H1","2015",5975.217066706,59379.2010190867,"33685.79",0,7234.781,0,0,523.343,17935.2870190867,1819
"1420","MS","28","FRANKLIN COUNTY","FRANKLIN","037","H1","2015",584.2019100377,3159.90420690165,"1753.336",0,100.03,0,0,31.604,1274.93420690165,211
"1421","MS","28","GEORGE COUNTY","GEORGE","039","H1","2015",1792.0722988375,9760.98464142994,"5451.477",0,663.147,0,0,54.16,3592.20064142994,462
"1422","MS","28","GREENE COUNTY","GREENE","041","H1","2015",1133.0810045208,4363.39776182642,"2227.067",0,119.847,0,0,21.464,1995.01976182642,202
"1423","MS","28","GRENADA COUNTY","GRENADA","043","H1","2015",1502.0545039835,12442.0853161318,"5618.991",0,610.196,0,0,30.047,6182.8513161318,563
"1424","MS","28","HANCOCK COUNTY","HANCOCK","045","H1","2015",4466.889060322,31981.6934025285,"12221.711",0,1432.921,0,0,309.724,18017.3374025285,1312
"1425","MS","28","HARRISON COUNTY","HARRISON","047","H1","2015",21766.165416285,282596.190128829,"105832.876",33556.78515,20432.002,0,4823.45405,1290.903,116660.169928829,7999
"1426","MS","28","HINDS COUNTY","HINDS","049","H1","2015",14773.882861482,208497.386396752,"63021.724",636.48996,8590.043,0,24089.15054,1248.007,110911.971896752,6595
"1427","MS","28","HOLMES COUNTY","HOLMES","051","H1","2015",940.5446780318,7944.40506437197,"3642.772",0,393.136,0,0,35.206,3873.29106437197,362
"1428","MS","28","HUMPHREYS COUNTY","HUMPHREYS","053","H1","2015",426.5215590109,4234.32492418143,"1649.635",0,64,0,0,11.368,2509.32192418143,169
"1429","MS","28","ISSAQUENA COUNTY","ISSAQUENA","055","H1","2015",116.7536654341,399.64830989861,"112.352",0,4.626,0,0,0,282.67030989861,25
"1430","MS","28","ITAWAMBA COUNTY","ITAWAMBA","057","H1","2015",1619.632195029,7862.63140461303,"4931.243",0,323.781,0,0,87.713,2519.89440461303,409
"1431","MS","28","JACKSON COUNTY","JACKSON","059","H1","2015",14999.4423730192,89362.4873148789,"42997.743",0,7055.293,0,0,592.375,38717.0763148789,3798
"1432","MS","28","JASPER COUNTY","JASPER","061","H1","2015",1124.08533698,9307.43053129962,"4540.546",0,369.838,0,0,11.181,4385.86553129962,428
"1433","MS","28","JEFFERSON COUNTY","JEFFERSON","063","H1","2015",448.3222079454,3075.4640956949,"1638.254",0,89.62,0,0,8.001,1339.5890956949,172
"1434","MS","28","JEFFERSON DAVIS COUNTY","JEFFERSON DAVIS","065","H1","2015",859.0037720364,7039.24762690853,"2692.666",0,288.782,0,0,87.025,3970.77462690853,272
"1435","MS","28","JONES COUNTY","JONES","067","H1","2015",4044.106856305,31127.2121884638,"16694.648",0,1156.572,0,0,334.17,12941.8221884638,1440
"1436","MS","28","KEMPER COUNTY","KEMPER","069","H1","2015",623.1628426897,3687.20775995709,"1940.497",0,147.084,0,0,51.083,1548.54375995709,182
"1437","MS","28","LAFAYETTE COUNTY","LAFAYETTE","071","H1","2015",2988.957970681,14572.4636707882,"6915.895",0,1942.473,0,0,129.252,5584.84367078817,568
"1438","MS","28","LAMAR COUNTY","LAMAR","073","H1","2015",4014.5465051601,20004.0662557892,"9181.881",0,1060.033,0,0,70.688,9691.46425578925,1232
"1439","MS","28","LAUDERDALE COUNTY","LAUDERDALE","075","H1","2015",6425.578813286,41619.6671085857,"22091.302",0,2779.644,0,0,494.08,16254.6411085857,2043
"1440","MS","28","LAWRENCE COUNTY","LAWRENCE","077","H1","2015",964.1161277464,10663.5921478443,"5119.857",0,370.156,0,0,131.54,5042.03914784431,394
"1441","MS","28","LEAKE COUNTY","LEAKE","079","H1","2015",1044.5196760911,13621.2985193881,"7072.163",0,491.016,0,0,43.647,6014.47251938808,516
"1442","MS","28","LEE COUNTY","LEE","081","H1","2015",5447.324680575,28679.0648197484,"17372.622",0,1688.95,0,0,337.681,9279.81181974842,1439
"1443","MS","28","LEFLORE COUNTY","LEFLORE","083","H1","2015",1465.6151432724,12217.6212032756,"5404.354",0,547.186,0,0,74.481,6191.60020327556,515
"1444","MS","28","LINCOLN COUNTY","LINCOLN","085","H1","2015",2207.9800517762,17345.975715943,"7238.2",0,405.611,0,0,146.317,9555.84771594296,894
"1445","MS","28","LOWNDES COUNTY","LOWNDES","087","H1","2015",4904.1472073594,42529.7589199514,"24791.553",0,2422.719,0,0,366.193,14949.2939199514,1894
"1446","MS","28","MADISON COUNTY","MADISON","089","H1","2015",5946.6123113624,46961.6314109938,"21700.521",0,2785.67,0,0,772.578,21702.8624109938,2005
"1447","MS","28","MARION COUNTY","MARION","091","H1","2015",1698.3397238352,12890.430278898,"6369.409",0,370.734,0,0,53.113,6097.17427889805,586
"1448","MS","28","MARSHALL COUNTY","MARSHALL","093","H1","2015",2326.5691313689,15319.706369547,"7190.679",0,546.619,0,0,251.581,7330.82736954701,675
"1449","MS","28","MONROE COUNTY","MONROE","095","H1","2015",2763.8091031942,15551.4878337659,"9961.183",0,616.249,0,0,134.301,4839.75483376595,821
"1450","MS","28","MONTGOMERY COUNTY","MONTGOMERY","097","H1","2015",798.561693757,7602.33502112273,"3338.893",0,219.448,0,0,34.176,4009.81802112273,337
"1451","MS","28","NESHOBA COUNTY","NESHOBA","099","H1","2015",1819.5789636361,14635.4645406976,"7072.652",0,741.093,0,0,14.636,6807.08354069761,610
"1452","MS","28","NEWTON COUNTY","NEWTON","101","H1","2015",2016.2318828893,11267.9168221802,"6015.248",0,567.954,0,0,44.953,4639.76182218016,592
"1453","MS","28","NOXUBEE COUNTY","NOXUBEE","103","H1","2015",506.232052632,3359.73178687381,"1919.898",0,98.268,0,0,38.584,1302.98178687381,157
"1454","MS","28","OKTIBBEHA COUNTY","OKTIBBEHA","105","H1","2015",2363.6744118502,14182.6203049628,"6559.535",0,2564.643,0,0,55.741,5002.70130496279,627
"1455","MS","28","PANOLA COUNTY","PANOLA","107","H1","2015",1875.461422197,15131.8341601657,"7360.723",0,610.958,0,0,166.829,6993.32416016571,549
"1456","MS","28","PEARL RIVER COUNTY","PEARL RIVER","109","H1","2015",5232.1056816782,35566.9431371295,"17817.696",0,1580.511,0,0,128.446,16040.2901371295,1481
"1457","MS","28","PERRY COUNTY","PERRY","111","H1","2015",1074.9318741144,7158.6492579686,"3946.156",0,243.14,0,0,190.032,2779.3212579686,286
"1458","MS","28","PIKE COUNTY","PIKE","113","H1","2015",2805.5701178743,22555.5289697534,"10545.157",0,751.436,0,0,70.907,11188.0289697534,1154
"1459","MS","28","PONTOTOC COUNTY","PONTOTOC","115","H1","2015",1788.2318692093,9609.05676708453,"5401.707",0,342.044,0,0,67.149,3798.15676708453,544
"1460","MS","28","PRENTISS COUNTY","PRENTISS","117","H1","2015",1666.5972616823,7322.39285615189,"4276.805",0,210.987,0,0,86.635,2747.96585615189,420
"1461","MS","28","QUITMAN COUNTY","QUITMAN","119","H1","2015",448.8366256969,3636.2775308543,"2194.771",0,146.063,0,0,11.1,1284.3435308543,144
"1462","MS","28","RANKIN COUNTY","RANKIN","121","H1","2015",11690.6016911042,81054.9010270572,"34796.38",0,4811.85,0,0,770.634,40676.0370270572,3524
"1463","MS","28","SCOTT COUNTY","SCOTT","123","H1","2015",1579.8891371387,13266.3628997247,"5963.719",0,407.35,0,0,203.499,6691.79489972466,573
"1464","MS","28","SHARKEY COUNTY","SHARKEY","125","H1","2015",313.5646651321,2067.390783036,"848.458",0,82.55,0,0,0.023,1136.359783036,105
"1465","MS","28","SIMPSON COUNTY","SIMPSON","127","H1","2015",2009.2714086812,16875.8212925866,"7744.811",0,489.078,0,0,100.829,8541.10329258655,700
"1466","MS","28","SMITH COUNTY","SMITH","129","H1","2015",983.394353962,5945.54448079449,"3170.227",0,204.881,0,0,22.803,2547.63348079449,275
"1467","MS","28","STONE COUNTY","STONE","131","H1","2015",1627.925408968,15496.9631461771,"6817.767",0,986.109,0,0,90.485,7602.60214617714,538
"1468","MS","28","SUNFLOWER COUNTY","SUNFLOWER","133","H1","2015",1656.4001613529,8956.52177503046,"3986.724",0,448.306,0,0,115.458,4406.03377503046,448
"1469","MS","28","TALLAHATCHIE COUNTY","TALLAHATCHIE","135","H1","2015",796.4939315662,3673.45326167092,"2018.481",0,236.076,0,0,23.215,1395.68126167092,194
"1470","MS","28","TATE COUNTY","TATE","137","H1","2015",2076.9482792714,12240.1036087128,"6085.629",0,554.897,0,0,59.28,5540.29760871282,531
"1471","MS","28","TIPPAH COUNTY","TIPPAH","139","H1","2015",1374.8728987488,7135.38948322357,"4823.622",0,246.606,0,0,112.131,1953.03048322357,312
"1472","MS","28","TISHOMINGO COUNTY","TISHOMINGO","141","H1","2015",1430.6866214391,7778.74558981095,"5159.583",0,239.935,0,0,60.038,2319.18958981095,322
"1473","MS","28","TUNICA COUNTY","TUNICA","143","H1","2015",473.9142770175,6168.1034535323,"3060.048",0,257.64,0,0,36.891,2813.5244535323,203
"1474","MS","28","UNION COUNTY","UNION","145","H1","2015",1856.9254871425,8627.6145854405,"5150.626",0,259.225,0,0,44.884,3172.8795854405,464
"1475","MS","28","WALTHALL COUNTY","WALTHALL","147","H1","2015",928.4214601147,7235.3726490579,"3281.37",0,405.459,0,0,120.692,3427.8516490579,332
"1476","MS","28","WARREN COUNTY","WARREN","149","H1","2015",3608.6666627546,22973.7059532694,"10557.06",0,960.092,0,0,230.437,11226.1169532694,1047
"1477","MS","28","WASHINGTON COUNTY","WASHINGTON","151","H1","2015",2930.9229807329,21505.2799098386,"10164.25",0,782.366,0,0,245.955,10312.7089098386,1220
"1478","MS","28","WAYNE COUNTY","WAYNE","153","H1","2015",1400.2861023701,7644.26802224334,"4059.573",0,213.364,0,0,45.597,3325.73402224334,379
"1479","MS","28","WEBSTER COUNTY","WEBSTER","155","H1","2015",801.6072937556,5585.10343475913,"3289.925",0,265.799,0,0,24.592,2004.78743475913,274
"1480","MS","28","WILKINSON COUNTY","WILKINSON","157","H1","2015",435.9652820335,2759.09151583688,"1571.974",0,79.96,0,0,0.349,1106.80851583688,155
"1481","MS","28","WINSTON COUNTY","WINSTON","159","H1","2015",1393.603377267,10957.1497390114,"4219.528",0,226.435,0,0,133.874,6377.31273901139,472
"1482","MS","28","YALOBUSHA COUNTY","YALOBUSHA","161","H1","2015",950.3413112106,7114.67613121169,"4527.366",0,287.801,0,0,67.471,2232.03813121169,271
"1483","MS","28","YAZOO COUNTY","YAZOO","163","H1","2015",1710.6400349215,15366.2614972825,"6501.841",0,571.935,0,0,74.544,8217.94149728253,614
"1484","MO","29","ADAIR COUNTY","ADAIR","001","H1","2015",1385.6727860419,10235.8143905942,"4761.951",0,502.066,0,0,44.502,4927.29539059418,585
"1485","MO","29","ANDREW COUNTY","ANDREW","003","H1","2015",1394.181633275,6632.2546776174,"3059.388",0,233.561,0,0,107.761,3231.5446776174,419
"1486","MO","29","ATCHISON COUNTY","ATCHISON","005","H1","2015",531.2394102138,2489.1036931782,"1215.095",0,45.629,0,0,59.799,1168.5806931782,139
"1487","MO","29","AUDRAIN COUNTY","AUDRAIN","007","H1","2015",1895.9224636764,16160.5528718881,"7072.157",0,354.692,0,0,24.411,8709.29287188814,966
"1488","MO","29","BARRY COUNTY","BARRY","009","H1","2015",2951.347848286,20648.1247721473,"10611.639",0,376.787,0,0,220.98,9438.71877214733,1143
"1489","MO","29","BARTON COUNTY","BARTON","011","H1","2015",1046.0727842013,5178.96618747696,"2759.426",0,256.507,0,0,13.239,2149.79418747696,309
"1490","MO","29","BATES COUNTY","BATES","013","H1","2015",1407.4551276604,11020.0511418754,"5476.871",0,337.712,0,0,479.325,4726.14314187542,417
"1491","MO","29","BENTON COUNTY","BENTON","015","H1","2015",2419.0640878373,24867.2370781626,"12916.244",0,277.364,0,0,124.219,11549.4100781626,1115
"1492","MO","29","BOLLINGER COUNTY","BOLLINGER","017","H1","2015",1104.7884118139,7758.12182275903,"3952.631",0,158.799,0,0,46.746,3599.94582275903,376
"1493","MO","29","BOONE COUNTY","BOONE","019","H1","2015",10828.90420161,117543.975329104,"39113.65",4692.18853,10152.111,0,5051.70177,875.54,57658.7840291039,3719
"1494","MO","29","BUCHANAN COUNTY","BUCHANAN","021","H1","2015",7424.474809416,43733.5929782813,"21559.668",0,1932.418,0,0,308.676,19932.8309782813,2110
"1495","MO","29","BUTLER COUNTY","BUTLER","023","H1","2015",4007.379705125,52299.6747591344,"21780.839",57.2934,1169.424,0,1245.92859,125.576,27920.6137691344,1962
"1496","MO","29","CALDWELL COUNTY","CALDWELL","025","H1","2015",839.6861598142,5597.82205027793,"2888.603",0,162.23,0,0,82.969,2464.02005027793,332
"1497","MO","29","CALLAWAY COUNTY","CALLAWAY","027","H1","2015",4225.532378471,32398.1338851007,"15179.339",0,1063.708,0,0,98.008,16057.0788851007,1452
"1498","MO","29","CAMDEN COUNTY","CAMDEN","029","H1","2015",4610.12056149,33651.7043038546,"17023.97",0,901.294,0,0,184.845,15541.5953038546,1729
"1499","MO","29","CAPE GIRARDEAU COUNTY","CAPE GIRARDEAU","031","H1","2015",6376.3222503093,39182.786736189,"20750.614",0,2978.114,0,0,432.006,15022.052736189,1921
"1500","MO","29","CARROLL COUNTY","CARROLL","033","H1","2015",826.110980254,5460.28728553921,"2951.251",0,158.593,0,0,25.081,2325.36228553921,286
"1501","MO","29","CARTER COUNTY","CARTER","035","H1","2015",547.5055992173,7344.35626350037,"3456.442",0,350.586,0,0,52.793,3484.53526350037,299
"1502","MO","29","CASS COUNTY","CASS","037","H1","2015",9529.553447549,52879.1831870801,"26832.976",0,3442.384,0,0,236.811,22367.0121870801,2387
"1503","MO","29","CEDAR COUNTY","CEDAR","039","H1","2015",1467.0784354339,11090.2479047337,"5702.579",0,199.984,0,0,28.117,5159.56790473371,565
"1504","MO","29","CHARITON COUNTY","CHARITON","041","H1","2015",729.3517308477,5311.69578374195,"2340.549",0,79.553,0,0,1.98,2889.61378374195,282
"1505","MO","29","CHRISTIAN COUNTY","CHRISTIAN","043","H1","2015",7324.6986373075,37415.5140019265,"22573.044",0,2992.007,0,0,593.809,11256.6540019265,2024
"1506","MO","29","CLARK COUNTY","CLARK","045","H1","2015",576.4609732432,4129.5660715767,"1736.619",0,111.638,0,0,34.576,2246.7330715767,207
"1507","MO","29","CLAY COUNTY","CLAY","047","H1","2015",19954.115978579,108325.847127506,"55425.573",0,7791.542,0,0,1347.897,43760.8351275065,4546
"1508","MO","29","CLINTON COUNTY","CLINTON","049","H1","2015",2150.3427448644,14567.0518851966,"7669.464",0,401.41,0,0,215.063,6281.11488519659,723
"1509","MO","29","COLE COUNTY","COLE","051","H1","2015",7242.8074987835,40065.1715036402,"20463.114",0,2283.087,0,33.65316,424.435,16860.8823436402,2008
"1510","MO","29","COOPER COUNTY","COOPER","053","H1","2015",1257.717701453,13057.6037959715,"5523.562",0,459.5,0,0,58.349,7016.19279597147,584
"1511","MO","29","CRAWFORD COUNTY","CRAWFORD","055","H1","2015",2262.335458127,17044.4485684801,"8614.129",0,403.146,0,0,42.219,7984.9545684801,744
"1512","MO","29","DADE COUNTY","DADE","057","H1","2015",834.1125012927,4954.43522359864,"2439.784",0,86.338,0,0,22.077,2406.23622359864,323
"1513","MO","29","DALLAS COUNTY","DALLAS","059","H1","2015",1446.1296188684,13438.5908832408,"7773.662",0,176.355,0,0,65.233,5423.34088324084,568
"1514","MO","29","DAVIESS COUNTY","DAVIESS","061","H1","2015",735.3427185743,5761.43042776771,"2196.553",0,95.202,0,0,26.961,3442.71442776771,274
"1515","MO","29","DEKALB COUNTY","DE KALB","063","H1","2015",1410.687846946,4537.87285009061,"2192.104",0,178.468,0,0,10.996,2156.30485009061,264
"1516","MO","29","DENT COUNTY","DENT","065","H1","2015",1388.1460155561,12809.1841504268,"6486.414",0,340.449,0,0,81.742,5900.57915042683,540
"1517","MO","29","DOUGLAS COUNTY","DOUGLAS","067","H1","2015",1060.7985595824,7219.54234884153,"4249.234",0,279.978,0,0,137.39,2552.94034884153,356
"1518","MO","29","DUNKLIN COUNTY","DUNKLIN","069","H1","2015",2131.7842632536,18893.5926618682,"10031.688",0,334.448,0,0,129.798,8397.65866186818,796
"1519","MO","29","FRANKLIN COUNTY","FRANKLIN","071","H1","2015",8415.7476093617,42557.4399213436,"23166.538",0,2486.803,0,0,220.241,16683.8579213436,1809
