"","State","StateFP","CountyName","GDXCountyName","CountyFP","ClassFP","FY","VetPop","TotX","CP","Cons","EduVoc","Loan","GOE","InsInd","MedCare","Uniques"
"5667","NC","37","BURKE COUNTY","BURKE","023","H1","2009",7538.57923186479,30706.1207262385,"15830.3922693472",0,876.114320187805,0,0,270.521972092786,13729.0921646107,2251.97319214325
"5668","NC","37","BURKE COUNTY","BURKE","023","H1","2007",7672.46330269449,24365.0433340294,"12016.5605798554",0,491.92554522826,0,0,296.85027959765,11559.7069293481,2156
"5669","NC","37","BURKE COUNTY","BURKE","023","H1","2008",7612.91811452648,27364.5362744012,"13487.3935219403",0,524.950378430619,0,0,322.863826532531,13029.3285474977,2193.55546200359
"5670","NC","37","CABARRUS COUNTY","CABARRUS","025","H1","2007",12340.78039739,35080.6655462478,"16876.9637874056",0,1707.95373087757,0,0,492.680171129479,16003.0678568352,3223
"5671","NC","37","CABARRUS COUNTY","CABARRUS","025","H1","2009",12366.1990890119,49888.1524733726,"22726.5945087027",0,2601.67768135993,0,0,586.66581286819,23973.2144704417,3342.44444022683
"5672","NC","37","CABARRUS COUNTY","CABARRUS","025","H1","2008",12368.7858074283,41633.6037146869,"19224.004530457",0,1831.75837294056,0,0,457.778345372191,20120.0624659171,3248.82268152652
"5673","NC","37","CALDWELL COUNTY","CALDWELL","027","H1","2009",6969.01035964894,26849.3008169773,"14041.2592971391",0,685.523375997538,0,0,249.936285320132,11872.5818585206,1850.79982472902
"5674","NC","37","CALDWELL COUNTY","CALDWELL","027","H1","2007",6971.70474245412,20319.8405748207,"10714.4160157133",0,418.561891570532,0,0,196.02391916667,8990.83874837018,1753
"5675","NC","37","CALDWELL COUNTY","CALDWELL","027","H1","2008",6971.65159303735,22667.4716506682,"11884.4136327004",0,378.304944792963,0,0,182.057687099136,10222.6953860757,1782.45136036954
"5676","NC","37","CAMDEN COUNTY","CAMDEN","029","H1","2009",1154.35244382215,5167.65028826766,"3832.71773624799",0,272.673989432358,0,0,19.5026613307158,1042.7559012566,132.057068575259
"5677","NC","37","CAMDEN COUNTY","CAMDEN","029","H1","2007",1111.61213231661,3496.7517018018,"2508.05444944573",0,219.458161040243,0,0,53.9776878988611,715.261403416964,116
"5678","NC","37","CAMDEN COUNTY","CAMDEN","029","H1","2008",1133.0992282943,3935.14737163357,"2963.1565979214",0,147.962551728668,0,0,33.4986326904231,790.529589293082,117.122537553965
"5679","NC","37","CARTERET COUNTY","CARTERET","031","H1","2008",9369.32652137056,36285.7022043074,"25575.6994955661",0,965.28237788724,0,0,668.091463083823,9076.62886777027,2069.16483012004
"5680","NC","37","CARTERET COUNTY","CARTERET","031","H1","2009",9343.6865752185,43484.6372243114,"30400.8109056685",0,1364.3724225856,0,0,928.437307598449,10791.0165884588,2130.9208792826
"5681","NC","37","CARTERET COUNTY","CARTERET","031","H1","2007",9359.26306965204,31457.5398621176,"22594.0435021768",0,1072.2239174385,0,0,560.554838338228,7230.71760416405,2007
"5682","NC","37","CASWELL COUNTY","CASWELL","033","H1","2009",2268.89535015194,9315.47524999013,"5070.08459995405",0,251.424598709755,0,0,23.32814439846,3970.63790692787,489.211413131075
"5683","NC","37","CASWELL COUNTY","CASWELL","033","H1","2008",2242.27440112748,8696.95908435839,"4062.73724974622",0,956.142247390488,0,0,63.3721256416426,3614.70746158004,458.116006200476
"5684","NC","37","CASWELL COUNTY","CASWELL","033","H1","2007",2219.30807563045,8182.27028752536,"3706.46361402201",0,1035.25802933539,0,0,40.1667208394694,3400.38192332849,421
"5685","NC","37","CATAWBA COUNTY","CATAWBA","035","H1","2009",11967.2510070364,46166.3337004917,"22498.8148230786",0,1603.23526845108,0,0,613.598523115759,21450.6850858463,3289.42152632919
"5686","NC","37","CATAWBA COUNTY","CATAWBA","035","H1","2008",12179.4782560426,37368.6838557044,"19321.3017850632",0,1038.60464696597,0,0,421.949867932493,16586.8275557427,2934.74314889126
"5687","NC","37","CATAWBA COUNTY","CATAWBA","035","H1","2007",12416.1106125745,32025.998990571,"16960.2900337405",0,1061.97183101586,0,0,715.061844361122,13288.6752814535,2855
"5688","NC","37","CHATHAM COUNTY","CHATHAM","037","H1","2009",5245.90584564379,14358.822864229,"7815.64565161097",0,1018.4905262839,0,0,470.060133644598,5054.62655268953,760.328576645433
"5689","NC","37","CHATHAM COUNTY","CHATHAM","037","H1","2008",5216.57857467489,12699.7666452866,"6836.63413265962",0,686.161156579092,0,0,360.569038797191,4816.40231725068,767.1942723925
"5690","NC","37","CHATHAM COUNTY","CHATHAM","037","H1","2007",5166.11017804855,12664.1087014325,"6063.97719527731",0,623.833388116613,0,0,553.758870406548,5422.53924763207,772
"5691","NC","37","CHEROKEE COUNTY","CHEROKEE","039","H1","2007",2923.07526830198,9619.84636216204,"5919.94239125151",0,114.150376504707,0,0,98.9970998942555,3486.75649451157,785
"5692","NC","37","CHEROKEE COUNTY","CHEROKEE","039","H1","2008",2923.32247524651,11591.1897943603,"6798.28509048496",0,97.2744109470396,0,0,98.4285608859332,4597.20173204236,765.193765815205
"5693","NC","37","CHEROKEE COUNTY","CHEROKEE","039","H1","2009",2930.6227618045,13426.2210744995,"7648.34391904991",0,176.918788198322,0,0,64.1302732147042,5536.82809403652,806.348464179236
"5694","NC","37","CHOWAN COUNTY","CHOWAN","041","H1","2008",1394.76287966617,4657.25340596113,"3091.12081238167",0,144.556992165762,0,0,67.0585164782148,1354.51708493548,199.050404440818
"5695","NC","37","CHOWAN COUNTY","CHOWAN","041","H1","2009",1399.57961007413,5198.99039829866,"3588.27604738149",0,199.19318959364,0,0,27.7543457261101,1383.76681559742,206.08906156442
"5696","NC","37","CHOWAN COUNTY","CHOWAN","041","H1","2007",1391.38120007232,4262.34297365414,"2775.69692242547",0,152.396935626782,0,0,123.571599975095,1210.67751562679,212
"5697","NC","37","CLAY COUNTY","CLAY","043","H1","2009",1159.82076803075,4886.71031678499,"2888.55341594147",0,89.3890821520962,0,0,61.1394632295996,1847.62835546183,335.144833126605
"5698","NC","37","CLAY COUNTY","CLAY","043","H1","2008",1182.81081615327,4011.46054184691,"2364.2001098625",0,55.1003151290248,0,0,74.8261309158413,1517.33398593954,324.082065521734
"5699","NC","37","CLAY COUNTY","CLAY","043","H1","2007",1210.16118347576,3966.78431658417,"2283.48016863796",0,73.6081713748737,0,0,45.8165255261595,1563.87945104518,324
"5700","NC","37","CLEVELAND COUNTY","CLEVELAND","045","H1","2008",8831.53543689132,28202.1166716692,"15582.0814359584",0,905.560080642558,0,0,316.788402580402,11397.6867524879,1956.49543259417
"5701","NC","37","CLEVELAND COUNTY","CLEVELAND","045","H1","2007",8802.68328956851,25629.4979777217,"14077.8165790485",0,1032.0946592195,0,0,326.449495335408,10193.1372441183,1939
"5702","NC","37","CLEVELAND COUNTY","CLEVELAND","045","H1","2009",8815.57133961077,32674.3180603007,"17771.6758817286",0,1152.08566234185,0,0,344.619419746732,13405.9370964835,2018.87245746116
"5703","NC","37","COLUMBUS COUNTY","COLUMBUS","047","H1","2008",4393.9038099728,18556.7007244917,"12018.6702228537",0,464.478727998946,0,0,118.186700958736,5955.36507268029,1183.37414617691
"5704","NC","37","COLUMBUS COUNTY","COLUMBUS","047","H1","2007",4404.4323497236,17945.2307379934,"11127.3558165667",0,584.140325240627,0,0,185.694447967496,6048.04014821859,1191
"5705","NC","37","COLUMBUS COUNTY","COLUMBUS","047","H1","2009",4390.17195494932,22008.6067823176,"13688.2856373278",0,585.283931147211,0,0,87.4773071737667,7647.55990666877,1178.50929380042
"5706","NC","37","CRAVEN COUNTY","CRAVEN","049","H1","2009",12603.2949809338,57437.3010172554,"41209.1476971535",0,3879.53470230977,0,349.41784,1119.67441421202,10879.5263635801,1904.82317096435
"5707","NC","37","CRAVEN COUNTY","CRAVEN","049","H1","2007",12471.0304166589,41274.1991857528,"29841.7799817927",0,3120.52278535978,0,325.513,769.103541376632,7217.27987722368,1765
"5708","NC","37","CRAVEN COUNTY","CRAVEN","049","H1","2008",12553.5311326046,46392.5280649701,"34105.1712924478",0,2936.80869145524,0,342.36942,674.168148706422,8334.01051236066,1819.40618144146
"5709","NC","37","CUMBERLAND COUNTY","CUMBERLAND","051","H1","2007",44262.5937059136,288381.202008695,"187045.328447212",0,19636.4607066145,0,644.56026,1888.71500466653,79166.1375902016,15252
"5710","NC","37","CUMBERLAND COUNTY","CUMBERLAND","051","H1","2009",45161.791994687,375377.283396947,"247763.541970085",0,26880.4259408846,0,2421.73927,4160.24168012536,94151.3345358517,15900.8715752665
"5711","NC","37","CUMBERLAND COUNTY","CUMBERLAND","051","H1","2008",44859.8033237399,315449.310789397,"210257.390946127",0,18423.9004607977,0,2066.86404,1895.27501244725,82805.8803300244,15832.2320030085
"5712","NC","37","CURRITUCK COUNTY","CURRITUCK","053","H1","2009",3212.48365694196,9753.15078953456,"7044.32390762948",0,330.691345278737,0,0,586.970397406792,1791.16513921955,300.129701307408
"5713","NC","37","CURRITUCK COUNTY","CURRITUCK","053","H1","2007",3051.24346514251,6864.42688508831,"5010.393638044",0,308.947550665045,0,0,33.5387768389922,1511.54691954027,254
"5714","NC","37","CURRITUCK COUNTY","CURRITUCK","053","H1","2008",3137.84427493474,7770.03674385801,"5806.52893727035",0,270.494320549437,0,0,100.613824207236,1592.39966183099,268.280684311645
"5715","NC","37","DARE COUNTY","DARE","055","H1","2008",4095.83534208787,5892.11833247757,"4103.26607444211",0,156.051948826166,0,0,276.499409351123,1356.30089985817,270.282778970687
"5716","NC","37","DARE COUNTY","DARE","055","H1","2007",4077.71540768225,5240.62172623899,"3722.41001457687",0,146.866835438644,0,0,204.327101766936,1167.01777445654,281
"5717","NC","37","DARE COUNTY","DARE","055","H1","2009",4126.32091117621,7044.99300461544,"4802.9439651624",0,174.747813289774,0,0,263.524207407779,1803.77701875548,299.129268969717
"5718","NC","37","DAVIDSON COUNTY","DAVIDSON","057","H1","2009",13630.072221687,45484.8334440122,"20811.3344106147",0,1515.64782790267,0,0,409.534433151661,22748.3167723432,3303.42757905687
"5719","NC","37","DAVIDSON COUNTY","DAVIDSON","057","H1","2008",13628.3988276596,38253.3411781212,"17635.8514173214",0,1022.71187085193,0,0,569.124639530071,19025.6532504178,3203.81128353739
"5720","NC","37","DAVIDSON COUNTY","DAVIDSON","057","H1","2007",13630.7344408988,32947.5269461621,"15649.1455416786",0,1043.24038506727,0,0,395.667353851331,15859.4736655649,3106
"5721","NC","37","DAVIE COUNTY","DAVIE","059","H1","2007",3342.7701069197,8792.88182682936,"4413.17874075865",0,232.580474693918,0,0,191.918334419128,3955.20427695766,891
"5722","NC","37","DAVIE COUNTY","DAVIE","059","H1","2008",3309.93412788605,10139.0062295719,"5078.81086003983",0,195.961842392561,0,0,201.990548505597,4662.24297863386,900.227959782595
"5723","NC","37","DAVIE COUNTY","DAVIE","059","H1","2009",3278.67629918718,11136.6557894351,"5871.94683504508",0,296.800680870037,0,0,164.47094003789,4803.43733348206,891.385212883001
"5724","NC","37","DUPLIN COUNTY","DUPLIN","061","H1","2008",3818.03411753117,16124.3000524498,"9527.17241409693",0,444.637407459953,0,0,86.3815604773124,6066.1086704156,951.47841949564
"5725","NC","37","DUPLIN COUNTY","DUPLIN","061","H1","2009",3798.92151350649,19164.6141061334,"11041.6419503745",0,670.832666777095,0,0,419.271361622971,7032.86812735882,964.416773534471
"5726","NC","37","DUPLIN COUNTY","DUPLIN","061","H1","2007",3826.93305841489,14042.8013039635,"8353.12130493511",0,406.313647775927,0,0,186.40754953266,5096.95880171976,954
"5727","NC","37","DURHAM COUNTY","DURHAM","063","H1","2008",16967.1874990598,113720.993317501,"32126.7159137428",7382.51935,2289.33040777493,0,6582.38095,869.146753293456,64470.8999426897,4805.21679866176
"5728","NC","37","DURHAM COUNTY","DURHAM","063","H1","2007",17046.8038388445,92632.2875542419,"28620.4142231668",2241.84538,2322.50631290813,0,2725.47287,1183.32753820138,55538.7212299656,4748
"5729","NC","37","DURHAM COUNTY","DURHAM","063","H1","2009",16894.4744319237,137238.641531083,"36303.9758248097",12025.54684,3194.55649658001,0,7615.23288,994.629701547422,77104.6997881456,4199.81495362833
"5730","NC","37","EDGECOMBE COUNTY","EDGECOMBE","065","H1","2009",3447.27834980799,18070.5215835161,"11559.9977334605",0,494.732465431083,0,0,279.244531516146,5736.54685310839,804.347599503853
"5731","NC","37","EDGECOMBE COUNTY","EDGECOMBE","065","H1","2007",3536.89038570327,15493.1109258897,"9341.12553200235",0,323.190670185769,0,0,146.721897210503,5682.07282649106,812
"5732","NC","37","EDGECOMBE COUNTY","EDGECOMBE","065","H1","2008",3503.70050871424,15955.5612096412,"10470.4936349227",0,304.598233170927,0,0,244.791167164489,4935.67817438314,767.1942723925
"5733","NC","37","FORSYTH COUNTY","FORSYTH","067","H1","2008",24684.213760753,129538.764743916,"43731.212455939",315.57439,10379.1673408177,0,38880.97154,1685.88257372836,34545.9564434305,5934.50276154459
"5734","NC","37","FORSYTH COUNTY","FORSYTH","067","H1","2009",24202.7285585134,139780.688812667,"50502.3013947554",117.77125,6710.99885192064,0,44880.29661,2275.00934544843,35294.3113605429,6123.64633900881
"5735","NC","37","FORSYTH COUNTY","FORSYTH","067","H1","2007",25157.4266411857,113863.207810376,"39212.4010228142",11.77738,10493.0565911071,0,33148.75985,1897.97932415897,29099.2336422953,5883
"5736","NC","37","FRANKLIN COUNTY","FRANKLIN","069","H1","2008",4320.84251309748,13564.1550881996,"7239.3847636762",0,556.971640145111,0,0,160.9640788465,5606.83460553177,782.19807172221
"5737","NC","37","FRANKLIN COUNTY","FRANKLIN","069","H1","2009",4349.78917263259,15668.0347397899,"8499.83303335673",0,699.210427930183,0,0,111.583606831997,6357.407671671,844.364893011507
"5738","NC","37","FRANKLIN COUNTY","FRANKLIN","069","H1","2007",4276.36488948321,12008.4840068619,"6146.73732079595",0,612.705836422497,0,0,125.985943843686,5123.05490579974,782
"5739","NC","37","GASTON COUNTY","GASTON","071","H1","2008",17995.0355787874,49577.3971262784,"25052.2988386107",0,1141.33422828078,0,0,526.023502981,22857.7405564059,3762.95287189125
"5740","NC","37","GASTON COUNTY","GASTON","071","H1","2009",17899.4243738783,58509.6809378416,"29333.7047229347",0,1845.13337965841,0,0,998.68923151763,26332.1536037309,3974.71767764777
"5741","NC","37","GASTON COUNTY","GASTON","071","H1","2007",18065.8778978901,42556.3971150228,"22190.6132120565",0,1152.76292281432,0,0,697.324318052315,18515.6966620997,3800
"5742","NC","37","GATES COUNTY","GATES","073","H1","2009",1011.79213394445,3728.70352781854,"2492.27204980134",0,243.563585122703,0,0,36.420570754962,956.447322139534,177.076523771371
"5743","NC","37","GATES COUNTY","GATES","073","H1","2007",1025.35257253422,2663.27096863441,"1904.04052386153",0,151.366971989772,0,0,34.89296971309,572.970503070017,152
"5744","NC","37","GATES COUNTY","GATES","073","H1","2008",1017.1161048222,3209.66689783029,"2182.57356529656",0,175.940586316896,0,0,8.43570900482023,842.717037212012,151.038246585746
"5745","NC","37","GRAHAM COUNTY","GRAHAM","075","H1","2009",764.016594849879,3265.58038554361,"1754.77095161802",0,61.6078021706582,0,0,31.743020798158,1417.45861095677,196.084738187506
"5746","NC","37","GRAHAM COUNTY","GRAHAM","075","H1","2007",763.746373930984,2864.30149728342,"1556.14750926729",0,45.2292266780825,0,0,40.3177423490622,1222.60701898899,196
"5747","NC","37","GRAHAM COUNTY","GRAHAM","075","H1","2008",765.317747863957,2932.32497983018,"1547.98081876659",0,54.0832046480994,0,0,41.5620087208196,1288.69894769467,191.04837813164
"5748","NC","37","GRANVILLE COUNTY","GRANVILLE","077","H1","2008",4348.70818934663,16330.6928166683,"7301.00292672274",0,852.725420672931,0,0,237.317501919989,7939.64696735268,824.208709845398
"5749","NC","37","GRANVILLE COUNTY","GRANVILLE","077","H1","2009",4364.74063155202,18060.2516724028,"8636.70107034499",0,1187.77802985018,0,0,457.782454967825,7777.99011723978,856.370081063804
"5750","NC","37","GRANVILLE COUNTY","GRANVILLE","077","H1","2007",4326.63654612047,14212.4474771281,"6322.85327205725",0,921.649917276988,0,0,171.634445438643,6796.3098423552,816
"5751","NC","37","GREENE COUNTY","GREENE","079","H1","2008",1605.14935685663,5652.80253953373,"3949.92953931767",0,192.080381511838,0,0,32.2043690660377,1478.58824963818,303.07674646014
"5752","NC","37","GREENE COUNTY","GREENE","079","H1","2007",1558.99344763214,5105.75146651653,"3445.12422504718",0,189.740398318486,0,0,96.6407642876274,1374.24607886324,287
"5753","NC","37","GREENE COUNTY","GREENE","079","H1","2009",1650.08226148562,6725.43416202926,"4583.2520999947",0,298.157260445797,0,0,30.1093009770189,1813.91550061175,303.130998320482
"5754","NC","37","GUILFORD COUNTY","GUILFORD","081","H1","2009",34206.8094128506,113693.857049112,"59216.6360297294",0,8721.0459765374,0,0,2749.67743273723,43006.4976101075,6316.72978018325
"5755","NC","37","GUILFORD COUNTY","GUILFORD","081","H1","2008",34841.5563700204,96655.6054142987,"50771.4725349134",0,5902.00444821707,0,0,2088.51697769784,37893.6114534704,6010.52201148179
"5756","NC","37","GUILFORD COUNTY","GUILFORD","081","H1","2007",35482.5669002262,86504.2166338458,"45926.1182322445",0,6544.93251788085,0,0,2714.62263649904,31318.5432472214,5968
"5757","NC","37","HALIFAX COUNTY","HALIFAX","083","H1","2008",4158.06484602756,18028.6765582279,"10936.7332163018",0,415.725177551784,0,0,178.013252206882,6498.20491216744,891.225680184769
"5758","NC","37","HALIFAX COUNTY","HALIFAX","083","H1","2009",4140.68036126942,20572.9357625399,"12395.9137277549",0,524.031402912441,0,0,343.335889109145,7309.65474276337,911.393859636829
"5759","NC","37","HALIFAX COUNTY","HALIFAX","083","H1","2007",4148.70988842002,16307.8062448406,"10017.6775256496",0,387.823620809535,0,0,127.437150535204,5774.86794784624,909
"5760","NC","37","HARNETT COUNTY","HARNETT","085","H1","2008",11192.1771867949,47709.7896021728,"30925.9801254103",0,2383.85691777222,0,0,314.041155183783,14085.9114038065,2826.71579371735
"5761","NC","37","HARNETT COUNTY","HARNETT","085","H1","2007",11005.8527492836,41962.2221618098,"26332.6188216806",0,2550.44878797105,0,0,399.515901989831,12679.6386501683,2657
"5762","NC","37","HARNETT COUNTY","HARNETT","085","H1","2009",11388.8357155941,59739.2391656765,"36913.3489142494",0,3794.80755919016,0,0,678.234985055734,18352.8477071812,2904.25507631802
"5763","NC","37","HAYWOOD COUNTY","HAYWOOD","087","H1","2009",6863.25466251873,28388.706727969,"15763.3576345638",0,658.930022477646,0,0,344.757303737443,11621.6617671901,1567.67747316236
"5764","NC","37","HAYWOOD COUNTY","HAYWOOD","087","H1","2007",6837.22680514381,22235.0532002322,"11638.470986836",0,402.565926472222,0,0,486.770329406404,9707.24595751754,1542
"5765","NC","37","HAYWOOD COUNTY","HAYWOOD","087","H1","2008",6854.43961379806,25528.1083995359,"13862.9761628326",0,385.589703798189,0,0,276.365882559655,11003.1766503455,1565.39639673307
"5766","NC","37","HENDERSON COUNTY","HENDERSON","089","H1","2009",11523.3570457823,36762.0818766143,"19229.7521277695",0,753.933106027631,0,0,1063.74420395614,15714.6524388611,2412.04236617387
"5767","NC","37","HENDERSON COUNTY","HENDERSON","089","H1","2007",11735.2141997924,30272.0948860609,"14825.4177184072",0,488.133830971698,0,0,1241.77686298362,13716.7664736984,2450
"5768","NC","37","HENDERSON COUNTY","HENDERSON","089","H1","2008",11628.8988730662,32820.3467993369,"16427.8019604555",0,539.95512016385,0,0,1093.59869101413,14758.9910277033,2443.61878416542
"5769","NC","37","HERTFORD COUNTY","HERTFORD","091","H1","2007",1687.86714879317,7332.63563667776,"4233.22484996291",0,190.074400307426,0,0,150.689462300271,2758.64692410715,278
"5770","NC","37","HERTFORD COUNTY","HERTFORD","091","H1","2009",1663.16403159942,8542.67456343251,"5271.67299044303",0,266.73995977655,0,0,56.1067512089854,2948.15486200394,306.132295333556
"5771","NC","37","HERTFORD COUNTY","HERTFORD","091","H1","2008",1673.62524142054,7906.65926707974,"4630.78861169853",0,234.751078291116,0,0,106.30885451249,2934.81072257761,286.072440553136
"5772","NC","37","HOKE COUNTY","HOKE","093","H1","2008",4138.91296278786,27157.8540372686,"17681.5538021914",0,2395.74119943271,0,0,47.8583952306776,7032.70064041376,1419.35941659056
"5773","NC","37","HOKE COUNTY","HOKE","093","H1","2009",4212.81473347104,31572.0792030955,"20960.5268352425",0,3342.52014061845,0,0,61.9743148945267,7207.05791234003,1535.66363835624
"5774","NC","37","HOKE COUNTY","HOKE","093","H1","2007",4046.09042720215,23151.256498243,"14716.0841013623",0,2530.0248158392,0,0,61.151709675747,5843.99587136579,1258
"5775","NC","37","HYDE COUNTY","HYDE","095","H1","2008",373.472815894202,1267.48162894887,"1065.09139146457",0,15.464605753684,0,0,2.81862189752537,184.10700983309,47.0492244874901
"5776","NC","37","HYDE COUNTY","HYDE","095","H1","2007",391.339944003434,1522.83964546573,"1108.37415874837",0,10.059857416589,0,0,11.2175976926742,393.188031608092,54
"5777","NC","37","HYDE COUNTY","HYDE","095","H1","2009",361.753482325623,1652.36814451799,"1221.92457414052",0,54.4439060506985,0,0,12.3126411235058,363.687023203258,50.021616884568
"5778","NC","37","IREDELL COUNTY","IREDELL","097","H1","2007",12544.0824246705,31148.4092445663,"14860.6185826846",0,1338.11817082313,0,0,566.535690175086,14383.1368008835,3118
"5779","NC","37","IREDELL COUNTY","IREDELL","097","H1","2008",12550.350671421,36052.666716595,"16836.7333472292",0,1182.67298861571,0,0,668.204512763289,17365.0558679868,3060.77506326082
"5780","NC","37","IREDELL COUNTY","IREDELL","097","H1","2009",12566.8339422719,42612.6434010998,"19865.632024035",0,1788.46155299636,0,0,861.942723655285,20096.6071004131,3148.36056671471
"5781","NC","37","JACKSON COUNTY","JACKSON","099","H1","2008",3502.2124557939,10934.312375286,"6818.53000516212",0,378.27189651142,0,0,115.76471421208,3621.74575940036,696.17628889854
"5782","NC","37","JACKSON COUNTY","JACKSON","099","H1","2007",3472.52897904153,10155.1600100151,"6040.32274500801",0,380.104948062913,0,0,157.592445473847,3577.13987147035,680
"5783","NC","37","JACKSON COUNTY","JACKSON","099","H1","2009",3533.42212496433,13459.0014966056,"7703.98382266814",0,588.792112154611,0,0,142.757670904385,5023.46789087846,713.308256773939
"5784","NC","37","JOHNSTON COUNTY","JOHNSTON","101","H1","2007",12561.5567356798,34005.2850091907,"19419.9166302211",0,1445.43450335477,0,0,375.277449771396,12764.6564258434,2199
"5785","NC","37","JOHNSTON COUNTY","JOHNSTON","101","H1","2009",12869.6586828058,47062.3570249762,"27238.6655594954",0,2595.84419003023,0,0,382.159016544255,16845.6882589063,2369.02377565314
"5786","NC","37","JOHNSTON COUNTY","JOHNSTON","101","H1","2008",12735.8429926769,39427.270239372,"22852.0726934998",0,1660.93878245699,0,0,343.094271944663,14571.1644914705,2234.56584683813
"5787","NC","37","JONES COUNTY","JONES","103","H1","2008",1078.13941113474,4563.35673604769,"3540.55899264654",0,148.167820841052,0,0,45.3179916984267,829.311930861677,189.101072292885
"5788","NC","37","JONES COUNTY","JONES","103","H1","2009",1065.76750796234,5406.02491201721,"4247.11049117242",0,206.164540485701,0,0,60.4441852257335,892.305695133359,205.088629226729
"5789","NC","37","JONES COUNTY","JONES","103","H1","2007",1084.93682135775,3981.64558121319,"2974.93844416871",0,154.395160101135,0,0,31.7505221426208,820.56145480072,175
"5790","NC","37","LEE COUNTY","LEE","105","H1","2008",5309.04567579724,18531.7050722267,"11862.3087544869",0,1179.20036955474,0,0,155.769040538124,5334.42690764696,1009.25556824515
"5791","NC","37","LEE COUNTY","LEE","105","H1","2009",5230.22042886923,23032.8194184098,"14381.0604403728",0,1732.66160331006,0,0,494.421610242848,6424.67576448403,1044.45136054978
"5792","NC","37","LEE COUNTY","LEE","105","H1","2007",5362.71069855574,16807.0592876573,"10256.9932555734",0,1315.11657966629,0,0,175.349974631607,5059.599477786,1015
"5793","NC","37","LENOIR COUNTY","LENOIR","107","H1","2008",5093.4660705425,23379.3746120361,"16165.458061274",0,723.778281442746,0,0,168.176578303595,6321.9616910158,1231.77075394988
"5794","NC","37","LENOIR COUNTY","LENOIR","107","H1","2009",5043.57406183779,27246.9660008533,"18531.0335848906",0,997.502101690332,0,0,289.667493262715,7428.76282100959,1252.54128678958
"5795","NC","37","LENOIR COUNTY","LENOIR","107","H1","2007",5144.57620651087,21098.176941984,"14521.2254726334",0,682.729994324438,0,0,248.707422738291,5645.51405228787,1224
"5796","NC","37","LINCOLN COUNTY","LINCOLN","109","H1","2009",5676.39962180301,18688.4912651971,"8463.49032257367",0,415.849011449295,0,0,224.474848998301,9584.67708217579,1470.6355364063
"5797","NC","37","LINCOLN COUNTY","LINCOLN","109","H1","2007",5699.35053003605,12260.2386507534,"6044.89090913622",0,329.165856091692,0,0,173.641731331046,5712.54015419449,1310
"5798","NC","37","LINCOLN COUNTY","LINCOLN","109","H1","2008",5690.54935684844,15143.4746685892,"7307.02807650861",0,328.136233826951,0,0,266.503624782936,7241.80673347068,1383.35029819925
"5799","NC","37","MCDOWELL COUNTY","MC DOWELL","111","H1","2007",3964.00195785058,21689.7989095925,"9091.04982173803",0,256.164236696679,0,0,177.875334311885,12164.7095168459,1533
"5800","NC","37","MCDOWELL COUNTY","MC DOWELL","111","H1","2009",3886.87653911349,26885.1093057645,"11262.9467166328",0,406.128778930742,0,0,64.2053434297206,15151.8284667712,1523.65845030394
"5801","NC","37","MCDOWELL COUNTY","MC DOWELL","111","H1","2008",3930.50851673526,22797.9136289437,"9931.13759987266",0,288.766698570369,0,0,66.4931379085372,12511.5161925921,1552.39310398065
"5802","NC","37","MACON COUNTY","MACON","113","H1","2007",4136.01119814391,12692.7345875887,"6705.20933051224",0,173.537270376829,0,0,429.778212170371,5384.20977452922,1033
"5803","NC","37","MACON COUNTY","MACON","113","H1","2008",4156.48360449707,13491.4132615085,"7634.06715328934",0,157.072106583006,0,0,391.862481783482,5308.41151985272,1045.26468663646
"5804","NC","37","MACON COUNTY","MACON","113","H1","2009",4177.54043218148,15818.5271393895,"8847.72629268819",0,320.840162489122,0,0,304.295741255957,6345.66494295624,1170.50583509889
"5805","NC","37","MADISON COUNTY","MADISON","115","H1","2007",1871.07615821593,6707.45130048866,"3472.19863238124",0,83.0863093773367,0,0,71.7812236092118,3080.38513512087,521
"5806","NC","37","MADISON COUNTY","MADISON","115","H1","2008",1871.83344578974,8501.41807118964,"3909.60595690469",0,85.8063869952931,0,0,73.4430797354044,4432.56264755425,512.129683787432
"5807","NC","37","MADISON COUNTY","MADISON","115","H1","2009",1870.91823996482,8977.07075306155,"4360.91903605923",0,193.804358303611,0,0,100.554644809869,4321.79271388884,504.217898196445
"5808","NC","37","MARTIN COUNTY","MARTIN","117","H1","2007",1970.97283894918,7583.49577199219,"4616.64178101336",0,210.504046509333,0,0,68.5077573781024,2687.84218709139,501
"5809","NC","37","MARTIN COUNTY","MARTIN","117","H1","2008",1965.22483584951,8076.00773656197,"4978.81871458108",0,116.800723769341,0,0,81.8245369099904,2898.56376130156,484.122591705306
"5810","NC","37","MARTIN COUNTY","MARTIN","117","H1","2009",1960.23367481836,9352.48699689595,"5732.49598252632",0,129.809452990262,0,0,98.8568837779996,3391.32467760136,512.221356897976
"5811","NC","37","MECKLENBURG COUNTY","MECKLENBURG","119","H1","2009",55048.5695057396,176589.808692053,"86410.897570811",0,13183.5774940215,0,0,4215.4906153169,72779.8430119038,10804.6692470667
"5812","NC","37","MECKLENBURG COUNTY","MECKLENBURG","119","H1","2007",55968.7836823553,122124.222812459,"63966.3876276547",0,8522.50159399667,0,0,3580.48895954191,46054.844631266,9442
